	33751	146.66	597.16	
	33752	149.16	597.16	
	33753	150.426	597.16	
	33754	152.898	597.16	
	33755	156.66	596.031	
	33756	159.156	596.043	
	33757	160.418	596.051	
	33758	161.637	596.035	
	33759	164.156	594.812	
	33760	167.891	594.781	
	33761	169.16	594.801	
	33762	171.66	593.418	
	33763	174.176	593.398	
	33764	177.902	592.176	
	33765	179.168	592.172	
	33766	180.43	592.188	
	33767	182.891	591.051	
	33768	185.426	591.043	
	33769	187.895	591.047	
	33770	190.43	589.793	
	33771	192.895	589.785	
	33772	194.176	588.434	
	33773	197.902	588.418	
	33774	199.172	587.188	
	33775	201.66	587.227	
	33776	204.156	586.062	
	33777	206.66	586.031	
	33778	209.156	584.805	
	33779	211.66	584.781	
	33780	212.898	583.426	
	33781	215.441	583.434	
	33782	216.66	583.449	
	33783	217.906	582.207	
	33784	219.172	582.191	
	33785	220.434	582.199	
	33786	221.66	582.227	
	33787	221.66	581.027	
	33788	221.66	581.027	
	33789	221.66	581.027	
	33790	221.66	581.027	
	33791	221.66	581.023	
	33792	221.66	581.023	
	33793	221.66	581.023	
	33794	221.66	581.023	
	33795	221.66	581.023	
	33796	221.66	581.023	
	33797	221.66	581.023	
	33798	221.656	581.023	
	33799	221.66	581.023	
	33800	221.656	581.023	
	33801	221.66	581.023	
	33802	221.656	581.023	
	33803	221.664	581.023	
	33804	221.66	581.023	
	33805	221.66	581.023	
	33806	221.656	581.023	
	33807	221.656	581.023	
	33808	221.656	581.023	
	33809	221.656	581.023	
	33810	221.656	581.023	
	33811	221.664	581.023	
	33812	221.664	581.023	
	33813	221.664	581.023	
	33814	221.668	581.023	
	33815	221.664	581.023	
	33816	221.656	581.023	
	33817	221.66	581.023	
	33818	221.664	581.027	
	33819	221.66	581.031	
	33820	221.66	581.023	
	33821	221.66	581.02	
	33822	221.664	581.023	
	33823	221.66	581.02	
	33824	221.66	581.023	
	33825	221.66	581.02	
	33826	221.656	581.02	
	33827	221.656	581.02	
	33828	221.664	581.023	
	33829	221.66	581.023	
	33830	221.664	581.023	
	33831	221.66	581.023	
	33832	221.656	581.023	
	33833	221.656	581.02	
	33834	221.664	581.027	
	33835	221.656	581.031	
	33836	221.656	581.031	
	33837	221.664	581.023	
	33838	221.656	581.02	
	33839	221.656	581.023	
	33840	221.664	581.023	
	33841	221.656	581.023	
	33842	221.656	581.023	
	33843	221.656	581.023	
	33844	221.66	581.023	
	33845	221.668	581.023	
	33846	221.668	581.023	
	33847	221.668	581.023	
	33848	221.668	581.023	
	33849	221.664	581.023	
	33850	221.656	581.023	
	33851	221.66	581.023	
	33852	221.664	581.023	
	33853	221.664	581.023	
	33854	221.664	581.023	
	33855	221.664	581.023	
	33856	221.664	581.023	
	33857	221.664	581.02	
	33858	221.664	581.023	
	33859	221.664	581.023	
	33860	221.668	581.023	
	33861	221.668	581.023	
	33862	221.668	581.023	
	33863	221.664	581.023	
	33864	221.664	581.023	
	33865	221.664	581.023	
	33866	221.664	581.023	
	33867	221.664	581.023	
	33868	221.664	581.02	
	33869	221.664	581.02	
	33870	221.664	581.023	
	33871	221.664	581.023	
	33872	221.668	581.023	
	33873	221.664	581.023	
	33874	221.664	581.027	
	33875	221.66	581.031	
	33876	221.664	581.027	
	33877	221.664	581.031	
	33878	221.664	581.023	
	33879	221.664	581.023	
	33880	221.664	581.027	
	33881	221.664	581.023	
	33882	221.664	581.016	
	33883	221.664	581.023	
	33884	221.664	581.023	
	33885	221.668	581.023	
	33886	221.668	581.023	
	33887	221.668	581.023	
	33888	221.664	581.023	
	33889	221.664	581.023	
	33890	221.668	581.023	
	33891	221.668	581.023	
	33892	221.664	581.027	
	33893	221.664	581.023	
	33894	221.664	581.027	
	33895	221.664	581.023	
	33896	221.664	581.023	
	33897	221.664	581.023	
	33898	221.664	581.02	
	33899	221.668	581.027	
	33900	221.664	581.027	
	33901	221.656	581.023	
	33902	221.668	581.023	
	33903	221.664	581.023	
	33904	221.664	581.02	
	33905	221.664	581.02	
	33906	221.656	581.023	
	33907	221.656	581.023	
	33908	221.66	581.023	
	33909	221.66	581.023	
	33910	221.66	581.023	
	33911	221.656	581.023	
	33912	221.656	581.023	
	33913	221.652	581.023	
	33914	221.656	581.023	
	33915	221.656	581.023	
	33916	221.656	581.023	
	33917	221.66	581.023	
	33918	221.652	581.023	
	33919	221.66	581.023	
	33920	222.859	581.023	
	33921	222.863	581.023	
	33922	224.184	581.023	
	33923	224.188	581.023	
	33924	225.449	579.988	
	33925	227.848	579.984	
	33926	227.852	579.984	
	33927	230.453	579.988	
	33928	231.66	578.527	
	33929	232.84	578.492	
	33930	235.457	577.113	
	33931	236.66	577.148	
	33932	239.191	576.023	
	33933	241.66	574.977	
	33934	242.852	574.984	
	33935	245.469	573.535	
	33936	249.203	572.09	
	33937	250.465	572.121	
	33938	252.879	571.023	
	33939	254.195	571.023	
	33940	257.863	569.98	
	33941	260.477	568.531	
	33942	261.66	568.539	
	33943	264.191	567.09	
	33944	267.883	566.023	
	33945	269.199	566.023	
	33946	270.461	565.008	
	33947	272.844	563.523	
	33948	276.66	563.531	
	33949	279.195	562.078	
	33950	280.465	561.023	
	33951	282.859	559.992	
	33952	284.18	559.996	
	33953	287.836	558.508	
	33954	289.188	557.094	
	33955	291.66	556.023	
	33956	294.195	554.996	
	33957	297.859	554.984	
	33958	299.184	555	
	33959	300.469	554.992	
	33960	302.84	553.512	
	33961	304.195	553.504	
	33962	307.84	553.504	
	33963	310.465	552.133	
	33964	314.191	551.023	
	33965	315.465	551.023	
	33966	316.66	551.023	
	33967	319.195	550	
	33968	321.66	549.965	
	33969	324.184	549.992	
	33970	326.66	548.531	
	33971	329.195	547.113	
	33972	331.66	547.176	
	33973	334.199	547.113	
	33974	335.461	546.023	
	33975	337.867	546.023	
	33976	340.469	544.992	
	33977	341.66	544.977	
	33978	345.473	544.988	
	33979	347.832	543.52	
	33980	349.188	543.508	
	33981	351.66	542.16	
	33982	352.867	542.117	
	33983	355.457	541.023	
	33984	356.66	541.031	
	33985	357.855	541.023	
