	22043	157.84	719.367	
	22044	157.84	719.367	
	22045	157.84	719.367	
	22046	160.082	719.367	
	22047	160.082	719.367	
	22048	163.484	719.367	
	22049	163.484	719.367	
	22050	165.711	719.371	
	22051	165.711	719.371	
	22052	169.086	719.367	
	22053	169.086	719.367	
	22054	172.492	719.367	
	22055	172.492	719.367	
	22056	172.492	719.367	
	22057	174.711	719.375	
	22058	174.711	719.375	
	22059	175.844	719.379	
	22060	175.844	719.383	
	22061	176.969	719.371	
	22062	176.969	719.371	
	22063	178.07	719.367	
	22064	178.07	719.367	
	22065	179.242	719.367	
	22066	179.242	719.367	
	22067	180.336	719.367	
	22068	180.336	719.367	
	22069	180.336	719.367	
	22070	182.613	720.559	
	22071	182.613	720.559	
	22072	184.84	720.574	
	22073	184.84	720.574	
	22074	187.078	720.562	
	22075	187.078	720.562	
	22076	189.352	720.551	
	22077	189.352	720.551	
	22078	192.719	720.566	
	22079	192.719	720.566	
	22080	194.984	720.562	
	22081	194.984	720.562	
	22082	194.984	720.562	
	22083	198.352	720.551	
	22084	198.352	720.551	
	22085	201.734	720.559	
	22086	201.734	720.559	
	22087	203.984	720.566	
	22088	203.984	720.566	
	22089	207.34	720.551	
	22090	207.34	720.551	
	22091	210.734	720.562	
	22092	210.734	720.559	
	22093	212.969	720.57	
	22094	212.969	720.57	
	22095	212.969	720.57	
	22096	216.344	720.547	
	22097	216.344	720.547	
	22098	218.613	720.547	
	22099	218.613	720.547	
	22100	221.969	720.57	
	22101	221.969	720.57	
	22102	224.258	720.527	
	22103	224.258	720.527	
	22104	227.609	720.543	
	22105	227.609	720.543	
	22106	229.84	720.57	
	22107	229.84	720.57	
	22108	232.082	720.555	
	22109	232.082	720.555	
	22110	234.352	720.543	
	22111	234.352	720.543	
	22112	235.504	720.531	
	22113	235.504	720.535	
	22114	235.504	720.531	
	22115	236.629	721.66	
	22116	236.629	721.66	
	22117	236.629	721.66	
	22118	236.629	721.66	
	22119	237.742	721.707	
	22120	237.738	721.703	
	22121	237.738	721.703	
	22122	237.738	721.703	
	22123	238.84	721.695	
	22124	238.84	721.695	
	22125	238.84	721.695	
	22126	238.84	721.695	
	22127	238.84	721.695	
	22128	238.84	721.695	
	22129	238.84	721.699	
	22130	238.84	721.699	
	22131	238.84	721.703	
	22132	238.84	721.703	
	22133	238.84	721.703	
	22134	238.84	721.703	
	22135	238.84	721.703	
	22136	238.84	721.703	
	22137	238.84	721.703	
	22138	238.84	721.703	
	22139	238.84	721.703	
	22140	238.84	721.703	
	22141	238.844	721.703	
	22142	238.844	721.707	
	22143	238.844	721.707	
	22144	238.844	721.707	
	22145	238.844	721.707	
	22146	238.844	721.707	
	22147	238.844	721.703	
	22148	238.844	721.703	
	22149	238.844	721.703	
	22150	238.844	721.707	
	22151	238.844	721.703	
	22152	238.844	721.703	
	22153	238.844	721.703	
	22154	238.844	721.707	
	22155	238.844	721.703	
	22156	238.844	721.703	
	22157	238.844	721.703	
	22158	238.844	721.703	
	22159	238.844	721.703	
	22160	238.844	721.703	
	22161	238.844	721.703	
	22162	238.844	721.703	
	22163	238.844	721.703	
	22164	238.844	721.703	
	22165	238.844	721.703	
	22166	238.844	721.703	
	22167	238.844	721.703	
	22168	238.844	721.703	
	22169	238.844	721.703	
	22170	238.844	721.703	
	22171	238.844	721.703	
	22172	238.844	721.703	
	22173	238.844	721.703	
	22174	238.844	721.703	
	22175	238.844	721.703	
	22176	238.844	721.703	
	22177	238.844	721.703	
	22178	238.844	721.703	
	22179	238.844	721.703	
	22180	238.844	721.703	
	22181	238.844	721.703	
	22182	238.844	721.703	
	22183	238.844	721.703	
	22184	238.844	721.703	
	22185	238.844	721.703	
	22186	238.844	721.703	
	22187	238.844	721.703	
	22188	238.844	721.703	
	22189	238.844	721.703	
	22190	238.844	721.703	
	22191	238.844	721.703	
	22192	238.844	721.703	
	22193	238.844	721.703	
	22194	238.844	721.703	
	22195	238.844	721.703	
	22196	238.844	721.703	
	22197	238.844	721.703	
	22198	238.844	721.703	
	22199	238.844	721.703	
	22200	238.844	721.703	
	22201	238.844	721.703	
	22202	238.844	721.703	
	22203	238.844	721.703	
	22204	238.844	721.703	
	22205	238.844	721.703	
	22206	238.844	721.703	
	22207	238.844	721.703	
	22208	238.844	721.703	
	22209	238.844	721.703	
	22210	238.844	721.703	
	22211	238.844	721.703	
	22212	238.844	721.703	
	22213	238.844	721.703	
	22214	239.973	721.699	
	22215	239.973	721.699	
	22216	241.086	721.699	
	22217	241.086	721.699	
	22218	243.355	721.691	
	22219	243.355	721.691	
	22220	244.527	721.68	
	22221	244.527	721.68	
	22222	245.629	721.688	
	22223	245.629	721.688	
	22224	246.742	721.703	
	22225	246.742	721.703	
	22226	246.742	721.703	
	22227	247.84	721.707	
	22228	247.84	721.707	
	22229	248.969	721.703	
	22230	248.969	721.703	
	22231	250.086	721.703	
	22232	250.086	721.703	
	22233	251.246	721.672	
	22234	251.246	721.672	
	22235	252.359	721.684	
	22236	252.359	721.684	
	22237	254.633	721.68	
	22238	254.633	721.68	
	22239	254.633	721.68	
	22240	255.738	721.699	
	22241	255.738	721.699	
	22242	257.969	721.699	
	22243	257.969	721.699	
	22244	259.09	721.695	
	22245	259.09	721.695	
	22246	261.359	721.684	
	22247	261.359	721.684	
	22248	262.52	721.668	
	22249	262.52	721.668	
	22250	263.633	721.684	
	22251	263.633	721.684	
	22252	263.633	721.684	
	22253	265.848	721.711	
	22254	265.848	721.711	
	22255	266.977	721.699	
	22256	266.977	721.699	
	22257	269.258	721.672	
	22258	269.258	721.672	
	22259	270.363	721.688	
	22260	270.363	721.688	
	22261	270.363	721.688	
	22262	271.523	721.664	
	22263	271.523	721.664	
	22264	273.754	721.695	
	22265	273.754	721.695	
	22266	274.852	721.699	
	22267	274.852	721.699	
	22268	277.098	721.691	
	22269	277.098	721.691	
	22270	277.098	721.691	
	22271	278.254	722.742	
	22272	278.254	722.742	
	22273	280.527	722.734	
	22274	280.527	722.734	
	22275	281.625	722.758	
	22276	281.625	722.758	
	22277	283.848	722.781	
	22278	283.848	722.781	
	22279	284.965	722.777	
	22280	284.965	722.777	
	22281	284.965	722.777	
	22282	287.262	722.754	
	22283	287.262	722.754	
	22284	288.363	722.762	
	22285	288.363	722.758	
	22286	289.523	722.75	
	22287	289.523	722.75	
	22288	291.746	722.773	
	22289	291.746	722.773	
	22290	291.746	722.773	
	22291	292.855	722.777	
	22292	292.855	722.773	
	22293	295.086	722.777	
	22294	295.086	722.777	
	22295	296.285	722.754	
	22296	296.285	722.75	
	22297	298.527	722.75	
	22298	298.527	722.75	
	22299	299.633	722.758	
	22300	299.633	722.758	
	22301	299.633	722.758	
	22302	301.852	722.777	
	22303	301.852	722.777	
	22304	302.992	722.777	
	22305	302.992	722.777	
	22306	305.273	722.746	
	22307	305.273	722.746	
	22308	306.363	722.773	
	22309	306.363	722.773	
	22310	306.363	722.773	
	22311	307.523	722.746	
	22312	307.523	722.746	
	22313	309.762	722.77	
	22314	309.762	722.77	
	22315	310.852	722.785	
	22316	310.852	722.785	
	22317	313.105	722.781	
	22318	313.105	722.781	
	22319	314.277	722.75	
	22320	314.277	722.75	
	22321	314.277	722.75	
	22322	316.535	722.746	
	22323	316.535	722.746	
	22324	317.645	722.766	
	22325	317.645	722.766	
	22326	319.859	722.777	
	22327	319.859	722.777	
	22328	320.992	722.789	
	22329	320.992	722.789	
	22330	320.992	722.789	
	22331	323.27	724.02	
	22332	323.27	724.02	
	22333	324.34	724.027	
	22334	324.34	724.027	
	22335	325.535	724.008	
	22336	325.535	724.008	
	22337	327.762	724.016	
	22338	327.762	724.016	
	22339	328.84	724.012	
	22340	328.84	724.012	
	22341	328.84	724.012	
	22342	331.082	724.023	
	22343	331.082	724.023	
	22344	332.277	724.008	
	22345	332.277	724.008	
	22346	333.34	724.027	
	22347	333.34	724.027	
	22348	333.34	724.027	
	22349	335.637	724.016	
	22350	335.637	724.016	
	22351	336.766	724.02	
	22352	336.758	724.02	
